text,label
fuga ac por convertidor Motor Sistema de Lubricacion,MCM
regulacion esejo Estructura Cabina y Plataforma,MCM
asient. operador duro Estructura Cabina y Plataforma,MCM
exceso humo motor Motor Sistema de Admision y Escape,MCM
linea solplado cabina Sistema Neumatico Sistema Neumatico,MCM
c/bota piedras Estructura Cabina y Plataforma,MCM
regul esp der + a/c Aire Acondicionado Aire Acondicionado,MCM
fuga linea de aire cabina Sistema Neumatico Sistema Neumatico,MCM
tapa foco izq delantero suelt Estructura Cabina y Plataforma,MCM
fuga transmision + rell. tran Tren de Potencia Transmision,MCM
relleno convertidor. Tren de Potencia Convertidor de Torque,MCM
alarma activa afex. Mantencion Programada PM,MCM
nivel trasmision,MCM
rell ac hidraulico Sistema Hidraulico Sistema Levante,MCM
no acumula aire sist.neumatic Sistema Neumatico Sistema Neumatico,MCM
c/trasmision Mantencion Programada PM,MCM
instalacion segmento Tren de Potencia Mandos Finales,MCM
cheq. pos. 3 corte Neumaticos y Aros Neumaticos,MCM
rep.conymet Mantencion Programada PM,MCM
pasador botapiedras ld despla Estructura Estructura y Chasis,MCM
puerta piloto no abre Estructura Cabina y Plataforma,MCM
ruido y vibraciones Estructura Cabina y Plataforma,MCM
bajo nivel aceite motor del Motor Sistema de Lubricacion,MCM
desplazado pasador bota piedr Estructura Estructura y Chasis,MCM
pasador bota piedra pos 3/5 Estructura Estructura y Chasis,MCM
soldadura estruct.pos 1 Estructura Cabina y Plataforma,MCM
ch. barra direccion Sistema Direccion y Frenos Sistema Direccion,MCM
soldadura vbarandas plataform Estructura Cabina y Plataforma,MCM
escala principal cortada,MCM
direccion dura y golpe suspen Sistema Direccion y Frenos Sistema Direccion,MCM
fuga ac. sello espejo pos/1 Sistema Suspension Masas,MCM
fuga de sello espejo Sistema Suspension Masas,MCM
fuga aire cabima,MCM
fuga aire cabima Sistema Neumatico Sistema Neumatico,MCM
sin aire partqueo Sistema Neumatico Sistema Neumatico,MCM
cambio lines hmu dicreccion Sistema Direccion y Frenos Sistema Direccion,MCM
fuga der aire Sistema Neumatico Sistema Neumatico,MCM
asiento no levanta Estructura Cabina y Plataforma,MCM
fuga aire tecalan asiento con Sistema Neumatico Sistema Neumatico,MCM
alarma nivel de ac. direccion Sistema Direccion y Frenos Sistema Direccion,MCM
bajo niv ac dir Sistema Direccion y Frenos Sistema Direccion,MCM
fuga hca. s/bot. piedras pos Estructura Estructura y Chasis,MCM
fuga manguera aire cabina Sistema Hidraulico Componentes Hidraulicos,MCM
relleno ac. direccion Sistema Hidraulico Componentes Hidraulicos,MCM
cinturon de seg. desarmado Sistemas de Seguridad Sistema de Seguridad,MCM
probl tolva Sistema Hidraulico Sistema Levante,MCM
fuga sello espejo pos1 Tren de Potencia Mandos Finales,MCM
cheq tolva Estructura Estructura y Chasis,MCM
rell fluidos Mantencion Programada PM,MCM
falla carga aire sistema Sistema Neumatico Sistema Neumatico,MCM
bajo flujo refriogernte Motor Sistema de Enfriamiento,MCM
flujo refrigerante bajo Motor Modulo Electrico y Control,MCM
alta temperatura en freno Sistema Direccion y Frenos Sistema Frenos,MCM
alta temperatura en freno Mantencion Programada PM,MCM
rell refriferante Motor Sistema de Enfriamiento,MCM
fuga de refrigerante conside Motor Sistema de Enfriamiento,MCM
alarma 3 de nivel ac. direcci Sistema Direccion y Frenos Sistema Direccion,MCM
#mu fuga refrig,MCM
#mu fuga refrig Motor Sistema de Enfriamiento,MCM
rell rerigerante Motor Sistema de Enfriamiento,MCM
corta manguera acople refrig. Motor Sistema de Enfriamiento,MCM
manguera a/c reventada Aire Acondicionado Aire Acondicionado,MCM
rep. sire acondicionado Aire Acondicionado Aire Acondicionado,MCM
cheq. suspensiones golpes Sistema Suspension Suspensiones Delanteras,MCM
baja potencia motor del. Motor Sistema de Admision y Escape,MCM
filtro ac. motor taponado Motor Sistema de Lubricacion,MCM
filtros aceite mot sat Motor Sistema de Lubricacion,MCM
cheq motor fuga Motor Sistema de Admision y Escape,MCM
relleno aceite direcciom Sistema Direccion y Frenos Sistema Direccion,MCM
fuga carga combustible Motor Sistema de Combustible,MCM
ch. p° de carter alta Motor Unidad de Fuerza,MCM
presion acumulador freno Sistema Direccion y Frenos Sistema Direccion,MCM
suspension pos-1 tope Sistema Suspension Suspensiones Delanteras,MCM
fuga fisura estan combustible Motor Sistema de Combustible,MCM
nivel aceite trasmision Motor Sistema de Lubricacion,MCM
alta temp.motor Motor Sistema de Enfriamiento,MCM
rell. transm. ch. bota piedra Tren de Potencia Transmision,MCM
bota piedras torcido,MCM
detuvo diesel Instr. Electricos y Comp. Control Arranque y Carga,MCM
instalar carter motor trasero Motor Sistema de Lubricacion,MCM
relleno aceite direccion Sistema Hidraulico Componentes Hidraulicos,MCM
fisura soporte esp. derecho Estructura Cabina y Plataforma,MCM
cheq. suspension pos-1 Sistema Suspension Suspensiones Delanteras,MCM
soldadura espejo Mantencion Programada PM,MCM
alta compresion decarter Motor Unidad de Fuerza,MCM
c/ filtro trasmision. Tren de Potencia Transmision,MCM
bajo refrigereante Motor Sistema de Enfriamiento,MCM
falla lebante tolva Sistema Hidraulico Componentes Hidraulicos,MCM
direccion dura y problema lev Sistema Direccion y Frenos Sistema Direccion,MCM
filtro dif. tapon Tren de Potencia Transmision,MCM
falla de trnsmision Tren de Potencia Transmision,MCM
reapriete gabinete Estructura Cabina y Plataforma,MCM
muestras Motor Sistema de Lubricacion,MCM
ruido+direcc. dura Sistema Direccion y Frenos Sistema Direccion,MCM
rep. ducto cabina Aire Acondicionado Aire Acondicionado,MCM
c/ palanca levante Sistema Hidraulico Sistema Levante,MCM
cheq. suspensionew Sistema Suspension Suspensiones Delanteras,MCM
reubicacion espejo Estructura Cabina y Plataforma,MCM
camb. acumulador freno servic Mantencion Programada PM,MCM
problem letrero Estructura Estructura y Chasis,MCM
relleno sistema dir Sistema Hidraulico Componentes Hidraulicos,MCM
c/suspencion pos 1 Sistema Suspension Suspensiones Delanteras,MCM
rep.. aire acondicionado Aire Acondicionado Aire Acondicionado,MCM
fuga hidraulica Sistema Suspension Suspensiones Delanteras,MCM
fuga de hidraulico Motor Sistema de Enfriamiento,MCM
fuga conbustible Motor Sistema de Combustible,MCM
problema carga de combustible Motor Sistema de Combustible,MCM
an3 presion acum.direccion ba Sistema Direccion y Frenos Sistema Direccion,MCM
probl.levante de tolva Sistema Hidraulico Sistema Levante,MCM
rep. chassis ytk combustible Estructura Estructura y Chasis,MCM
cable cabina Estructura Cabina y Plataforma,MCM
fuga motor Motor Unidad de Fuerza,MCM
alarma de afex activado Sistema Contra Incendios Sistema Contra Incendios,MCM
reg. varilla ang. caja Tolva Tolva,MCM
alarma de direccion y frenos Sistema Direccion y Frenos Sistema Direccion,MCM
probl. de bajada de tolva Sistema Hidraulico Sistema Levante,MCM
nivel bajo refrigerante Motor Sistema de Enfriamiento,MCM
rep. tapon drenaje diferencia Tren de Potencia Eje Palier y Diferencial,MCM
pres. salida turbo potencia Motor Sistema de Admision y Escape,MCM
bajo nivel ac.mtr Motor Sistema de Lubricacion,MCM
rell.ac.convertidor Motor Sistema de Lubricacion,MCM
cheq. psador de tolva Sistema Suspension Suspensiones Traseras,MCM
pasador pivote tolva Tolva Tolva,MCM
relleno diferencial Tren de Potencia Transmision,MCM
sist. afex error Sistema Contra Incendios Sistema Contra Incendios,MCM
sellado de ccabina Estructura Cabina y Plataforma,MCM
aire para partida Sistema Auxiliar Sistema Neumatico,MCM
reparacion alojamiento pivote Tolva Tolva,MCM
fuga refriferante Motor Sistema de Enfriamiento,MCM
reparacion fisura Estructura Cabina y Plataforma,MCM
pasador desplazado Tolva Tolva,MCM
bajo flujo refrigerante. Motor Sistema de Enfriamiento,MCM
alta presion b/b freno Sistema Direccion y Frenos Sistema Frenos,MCM
perda;o escalera sodadura Estructura Cabina y Plataforma,MCM
c/pelda;o escalera Estructura Cabina y Plataforma,MCM
revision golpe tolva Sistema Hidraulico Sistema Levante,MCM
reponer tapa coupling. Motor Sistema de Lubricacion,MCM
angulo de tolva Instr. Electricos y Comp. Control Sistema de Control de Movimiento,MCM
t~ diferencial alta Tren de Potencia Eje Palier y Diferencial,MCM
baja poterncia Motor Sistema de Admision y Escape,MCM
golpe link Sistema Direccion y Frenos Sistema Direccion,MCM
tabajo soldadura Estructura Estructura y Chasis,MCM
fuga aceite motor diesel Motor Sistema de Lubricacion,MCM
falla sys a/c Motor Sistema de Enfriamiento,MCM
alarma refrig Motor Sistema de Enfriamiento,MCM
reposiscion perno de espejo Estructura Cabina y Plataforma,MCM
reponer perno a espejo Estructura Cabina y Plataforma,MCM
sin itermitentes Instr. Electricos y Comp. Control Luces,MCM
fuga ac. Motor Sistema de Lubricacion,MCM
rell ac motor Motor Sistema de Enfriamiento,MCM
bocina desarmada Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCM
guardafango desoldado Estructura Cabina y Plataforma,MCM
falla aire acond. Aire Acondicionado Aire Acondicionado,MCM
baja presion sistema direccio Sistema Direccion y Frenos Sistema Frenos,MCM
accion inmediat.eval. motor Motor Sistema de Lubricacion,MCM
imprevistos Mantencion Programada PM,MCM
tapa barro pos 2 soldadura Estructura Estructura y Chasis,MCM
temp escape/baja potencia Motor Sistema de Combustible,MCM
alarma nivel ac. direccion ba Motor Unidad de Fuerza,MCM
proble/llenado combust con v/ Motor Sistema de Admision y Escape,MCM
evaluar parabrisas quebrado Estructura Cabina y Plataforma,MCM
rell.aceite motor Motor Acoplamiento Motor,MCM
escalera emergencia soldadura Estructura Cabina y Plataforma,MCM
soldadura escalera emergencia Estructura Estructura y Chasis,MCM
alarma nivel ac direccion baj Sistema Direccion y Frenos Sistema Direccion,MCM
fga filtro ac freno Sistema Direccion y Frenos Sistema Frenos,MCM
bajo nv direccion Sistema Direccion y Frenos Sistema Direccion,MCM
fuga sello espejo pos.2 Sistema Hidraulico Componentes Hidraulicos,MCM
fugade combustible mang. valv Motor Sistema de Combustible,MCM
suspension pos1/ letrero Sistema Suspension Suspensiones Delanteras,MCM
mu#losach3 Motor Sistema de Admision y Escape,MCM
presion acum.freno Sistema Direccion y Frenos Sistema Direccion,MCM
temp escape motro trasero Motor Sistema de Admision y Escape,MCM
baja transmision Tren de Potencia Transmision,MCM
cambio de aceite Motor Sistema de Lubricacion,MCM
alerta 3 transmision Tren de Potencia Transmision,MCM
golpew suspension Sistema Suspension Suspensiones Delanteras,MCM
fuga ac. direccion hmu Sistema Direccion y Frenos Sistema Direccion,MCM
falla retardo manual y pesome Sistema Direccion y Frenos Sistema Frenos,MCM
fuga paquete frenos Sistema Direccion y Frenos Sistema Frenos,MCM
prob levante tolva Sistema Hidraulico Sistema Levante,MCM
aceite direcc bajo Sistema Direccion y Frenos Sistema Direccion,MCM
evaluacion niveles dir+motor Sistema Direccion y Frenos Sistema Direccion,MCM
ch. transm. marchas Tren de Potencia Transmision,MCM
#mu ch5 fuga refrig motor Motor Sistema de Enfriamiento,MCM
plataforma extintor fuera Sistema Contra Incendios Sistema Contra Incendios,MCM
selimita las marchas hasta 3e Tren de Potencia Transmision,MCM
accin inmediat trasmision Tren de Potencia Transmision,MCM
presion latch pressure Tren de Potencia Transmision,MCM
rell. dreccion Sistema Direccion y Frenos Sistema Frenos,MCM
fuga sello espejo p-1 Motor Sistema de Enfriamiento,MCM
parabrisa quebrado Motor Sistema de Enfriamiento,MCM
fuga manguera de freno Sistema Direccion y Frenos Sistema Frenos,MCM
reponer proteccion plataforma Estructura Cabina y Plataforma,MCM
regulacion ambos espejos Estructura Cabina y Plataforma,MCM
ch. rejilla conv-par Tren de Potencia Transmision,MCM
fugarefrigerante Motor SistemadeEnfriamiento,MCM
backlogs Estructura Estructura y Chasis,MCM
rell.ac.cupling Tren de Potencia Transmision,MCM
p° acum. direccion Sistema Direccion y Frenos Sistema Direccion,MCM
ch. acum. direccion Sistema Direccion y Frenos Sistema Direccion,MCM
evaluar ruido motor Mantencion Programada PM,MCM
soldadura oporte espejo Estructura Cabina y Plataforma,MCM
c/ valv. venteo combust. Motor Sistema de Combustible,MCM
suspencionpos-1 Sistema Suspension Suspensiones Delanteras,MCM
fuga hid. Sistema Hidraulico Componentes Hidraulicos,MCM
golpe link Estructura Estructura y Chasis,MCM
inst. ambos link derecho Estructura Estructura y Chasis,MCM
fuga transmision Tren de Potencia Convertidor de Torque,MCM
paracion tolva Tolva Tolva,MCM
botapiedras torcido 4-6 Estructura Estructura y Chasis,MCM
inchancable Tolva Tolva,MCM
cheq. pasador de tolva Tolva Tolva,MCM
fugs refrig Motor Sistema de Enfriamiento,MCM
rllno. sistema hyd Sistema Hidraulico Componentes Hidraulicos,MCM
fuga refr. - motor Sistema Direccion y Frenos Sistema Direccion,MCM
cierre puerta derch dura Estructura Estructura y Chasis,MCM
c/ acite motor Motor Sistema de Lubricacion,MCM
reposicion tapas deposito tra Motor Sistema de Lubricacion,MCM
puerta de copiloto Estructura Cabina y Plataforma,MCM
rep.red.contra incendio Sistema Contra Incendios Sistema Contra Incendios,MCM
fuga linea calefaccion Motor Sistema de Enfriamiento,MCM
baja p° lubricacion Estructura Estructura y Chasis,MCM
repoener tapa convertidor Tren de Potencia Convertidor de Torque,MCM
sin aire - bateria Instr. Electricos y Comp. Control Arranque y Carga,MCM
pedal acelerador sueltp Estructura Cabina y Plataforma,MCM
rep.pedal acelerador Estructura Cabina y Plataforma,MCM
aire paetida Sistema Neumatico Sistema Neumatico,MCM
airea acondicionado Aire Acondicionado Aire Acondicionado,MCM
rep. ped.acelerador Estructura Cabina y Plataforma,MCM
cod.control incendio Innovaciones Tecnologicas Innovaciones Tecnologicas,MCM
c/ valv. venteo combustible Motor Sistema de Combustible,MCM
baja presion motor 2 Motor Sistema de Lubricacion,MCM
rep.retardo manual Sistema Direccion y Frenos Sistema Frenos,MCM
fuga de aire m. soplado Sistema Neumatico Sistema Neumatico,MCM
alata temp. de escape Motor Sistema de Admision y Escape,MCM
sistema freno Sistema Direccion y Frenos Sistema Frenos,MCM
problema arranque Instr. Electricos y Comp. Control Arranque y Carga,MCM
relleno de trasmision Tren de Potencia Transmision,MCM
fuga sello espajo p.3/5 Sistema Hidraulico Componentes Hidraulicos,MCM
reg. espejo izquierdo & filtr Estructura Cabina y Plataforma,MCM
baja presion de frewnos Sistema Direccion y Frenos Sistema Frenos,MCM
presion post enfriador Motor Sistema de Enfriamiento,MCM
fuga diferencal Tren de Potencia Eje Palier y Diferencial,MCM
regul.espejo derecho Estructura Cabina y Plataforma,MCM
cheq turbo Motor Sistema de Admision y Escape,MCM
c/motor Mantencion Programada PM,MCM
fuga de refrigerante val. ali Motor Sistema de Enfriamiento,MCM
fuga refrigerante valvula ali Motor Sistema de Enfriamiento,MCM
ajuste transmision Tren de Potencia Transmision,MCM
pedal freno servicio suelto Estructura Cabina y Plataforma,MCM
temperatura motor. Motor Sistema de Enfriamiento,MCM
alarma nivel 3 co enfriador Motor Sistema de Enfriamiento,MCM
remolque Tren de Potencia Transmision,MCM
cinturon oper.+eval. pos 5 ba Estructura Cabina y Plataforma,MCM
golpa bajada tolva Sistema Hidraulico Componentes Hidraulicos,MCM
golpe en tolva Sistema Direccion y Frenos Sistema Direccion,MCM
c/manguera calefaccion Aire Acondicionado Aire Acondicionado,MCM
fall de frenos Sistema Direccion y Frenos Sistema Frenos,MCM
conymet Mantencion Programada PM,MCM
pasador de tolva Estructura Estructura y Chasis,MCM
baja presion acum. dir Sistema Direccion y Frenos Sistema Direccion,MCM
c/ bba direccion Sistema Direccion y Frenos Sistema Direccion,MCM
reposicion abraz. linea trans Tren de Potencia Transmision,MCM
c/mando final derecho Tren de Potencia Eje Palier y Diferencial,MCM
c/ mnado final der,MCM
c/ mnado final der Tren de Potencia Mandos Finales,MCM
alarma de nivel de refrig. ba Motor Sistema de Enfriamiento,MCM
rev suspension Sistema Suspension Suspensiones Delanteras,MCM
corte cruzeta cardan principa Sistema Hidraulico Componentes Hidraulicos,MCM
reg. pedal freno Estructura Cabina y Plataforma,MCM
chequeos niveles + imprevisto,MCM
chequeos niveles + imprevisto Mantencion Programada PM,MCM
ruido en levantar tolva Sistema Hidraulico Sistema Levante,MCM
problema freno servicio Sistema Direccion y Frenos Sistema Frenos,MCM
peldano de escala flotante Estructura Cabina y Plataforma,MCM
pm/c/suspencion Mantencion Programada PM,MCM
golpe en cilindro de levante Sistema Hidraulico Componentes Hidraulicos,MCM
bajo nivel dif Tren de Potencia Eje Palier y Diferencial,MCM
reg de espejo Estructura Estructura y Chasis,MCM
evaluar transmision accion im Tren de Potencia Transmision,MCM
fuga considerable ac. motor Motor Sistema de Lubricacion,MCM
engrase de direccion Sistema Direccion y Frenos Sistema Direccion,MCM
fuga ac. x acumulador de dire Sistema Direccion y Frenos Sistema Direccion,MCM
alar. nivel enfriam Motor Sistema de Enfriamiento,MCM
fuga hca. golpe tolva Sistema Hidraulico Componentes Hidraulicos,MCM
susp tras. izq golpea mucho Sistema Suspension Suspensiones Traseras,MCM
golpe de bajada de tolva Sistema Hidraulico Sistema Levante,MCM
alta temp. de frenos izq. tra Sistema Direccion y Frenos Sistema Frenos,MCM
baja presion acum frenos Sistema Direccion y Frenos Sistema Direccion,MCM
